手感棒,audio_video,1
功能强大,audio_video,1
外观美,appearance,1
像素清晰,audio_video,1
显示清晰,audio_video,1
分辨率高,price,1
拍照清晰,audio_video,1
包装完好,audio_video,1
送货快,performance,1
价格给力,price,1
手感不错,design,1
系统流畅,performance,1
屏幕大,audio_video,1
拍照好,audio_video,1
贼好看,appearance,1
显示清晰,audio_video,1
音响小,audio_video,1
续航好,audio_video,1
拍照效果棒,audio_video,1
照片不错,audio_video,1
流畅度高,performance,1
系统流畅,performance,1
系统运行流畅,performance,1
光线充足,price,1
外观美,appearance,1
音效好,audio_video,1
外观好看,appearance,1
待机长,performance,1
待机时间长,performance,1
整体不错,brand_reputation,1
做工精细,design,1
手感棒,audio_video,1
看着舒服,design,1
对比度好,audio_video,1
拍照不错,audio_video,1
音效还可以,audio_video,1
拍照效果好,audio_video,1
效果好,audio_video,1
拍照清晰,audio_video,1
待机时间还可以,performance,1
手机好,audio_video,1
内存大,audio_video,1
拍照效果好,audio_video,1
速度好,performance,1
运行速度好,performance,1
自拍非常好,audio_video,1
速度流畅,performance,1
运行速度流畅,performance,1
屏幕棒,audio_video,1
黑色好看,appearance,1
音效不错,audio_video,1
反应快,performance,1
性能强劲,audio_video,1
拍照好,audio_video,1
速度快,performance,1
运行速度快,performance,1
外形好看,appearance,1
质感好,audio_video,1
手感不错,design,1
大小合适,price,1
手感好,audio_video,1
手机好,audio_video,1
音质棒,audio_video,1
摄像头好,audio_video,1
拍照很好,audio_video,1
卡顿强大,audio_video,-1
系统流畅,performance,1
手机不错,brand_reputation,1
内存大,audio_video,1
运行流畅,performance,1
外观经典,appearance,1
音质还行,audio_video,1
价格昂贵,price,-1
外观大气,appearance,1
手机强,brand_reputation,1
外观好,appearance,1
棱角分明,price,1
声音不错,audio_video,1
声好,audio_video,1
高端大气,appearance,1
速度不错,performance,1
动画优秀,performance,1
高端大气,appearance,1
做工精细,design,1
流畅度高,performance,1
使用流畅,performance,1
外观美,appearance,1
手机流畅,performance,1
手机运行流畅,performance,1
服务好,audio_video,1
速度快,performance,1
质感不错,audio_video,1
效果不错,audio_video,1
画质高,price,1
待机长,performance,1
速度不错,performance,1
电池耐用,performance,1
颜色漂亮,appearance,1
手机不错,brand_reputation,1
颜色鲜艳,appearance,1
外观时尚,appearance,1
屏幕清晰,audio_video,1
效果好,audio_video,1
运行速度流畅,performance,1
屏幕清晰,audio_video,1
扬声器不错,audio_video,1
待机时间还可以,performance,1
手机不错,brand_reputation,1
手感舒服,design,1
屏幕清晰,audio_video,1
音效棒,audio_video,1
拍照清晰,audio_video,1
清晰度好,audio_video,1
速度快,performance,1
外观经典,appearance,1
低调内敛,price,1
显示效果出色,audio_video,1
效果出色,audio_video,1
视频不错,audio_video,1
速度流畅,performance,1
运行速度流畅,performance,1
效果好,audio_video,1
颜色一般,appearance,-1
拍照效果好,audio_video,1
优化好,audio_video,1
外观不错,appearance,1
外观好,appearance,1
待机时间长,performance,1
拍照效果好,audio_video,1
效果好,audio_video,1
屏幕看起来舒服,design,1
音效好,audio_video,1
手感不错,design,1
运行快,performance,1
电池强,performance,1
音效好,audio_video,1
拍照效果清晰,audio_video,1
效果清晰,audio_video,1
运行速度好,performance,1
速度流畅,performance,1
运行速度流畅,performance,1
拍照清晰,audio_video,1
外观美,appearance,1
拍照效果清晰,audio_video,1
效果清晰,audio_video,1
速度流畅,performance,1
运行速度流畅,performance,1
功能强大,audio_video,1
拍照功能强大,audio_video,1
体验好,audio_video,1
粉色好看,appearance,1
手机非常好,brand_reputation,1
像素不错,audio_video,1
屏幕大,audio_video,1
画面不错,audio_video,1
触摸灵敏,performance,1
速度快,performance,1
运行速度快,performance,1
东西好,audio_video,1
质量好,audio_video,1
性价比高,price,1
颜色不错,appearance,1
苹果很好,audio_video,1
质感不错,audio_video,1
性价比高,price,1
性价高,appearance,1
手机不错,brand_reputation,1
相机好,audio_video,1
屏幕不错,audio_video,1
充电快,performance,1
造型经典,appearance,1
手机不错,brand_reputation,1
拍照效果棒,audio_video,1
效果棒,audio_video,1
外观经典,appearance,1
外观好看,appearance,1
拍照效果很好,audio_video,1
运行速度快,performance,1
手机不错,brand_reputation,1
外观好,appearance,1
音效好,audio_video,1
手感不错,design,1
手感棒,audio_video,1
手机好,audio_video,1
手机一般,brand_reputation,-1
价格便宜,price,1
系统流畅,performance,1
续航好,audio_video,1
苹果好用,brand_reputation,1
反应速度快,performance,1
速度快,performance,1
照相清晰,audio_video,1
价格便宜,price,1
外观美观,appearance,1
画面清晰,audio_video,1
音质好,audio_video,1
自拍给力,price,1
运行流畅,performance,1
手感棒,audio_video,1
效果明显,audio_video,1
技术不好,brand_reputation,-1
拍照一般,audio_video,-1
看着舒服,design,1
外观好,appearance,1
续航久,performance,1
速度快,performance,1
功能不错,audio_video,1
手机强,brand_reputation,1
外观好看,appearance,1
系统流畅,performance,1
功能强大,audio_video,1
待机很好,audio_video,1
声音清晰,audio_video,1
分辨率高,price,1
屏幕分辨率高,price,1
屏幕流畅,performance,1
拍照效果好,audio_video,1
速度快,performance,1
速度快,performance,1
运行速度快,performance,1
效果好,audio_video,1
音响效果好,audio_video,1
声音清晰,audio_video,1
手机漂亮,appearance,1
速度快,performance,1
运行速度快,performance,1
音质好,audio_video,1
使用方便,performance,1
大小合适,price,1
手机不错,brand_reputation,1
包装完好,audio_video,1
手机不错,brand_reputation,1
价格给力,price,1
功能强大,audio_video,1
电池不错,performance,1
速度流畅,performance,1
玩游戏棒,audio_video,1
质量好,audio_video,1
效果好,audio_video,1
拍照还可以,audio_video,1
系统流畅,performance,1
手机棒,audio_video,1
颜值高,price,1
功能强大,audio_video,1
品牌大,brand_reputation,1
质量不错,audio_video,1
拍照不错,audio_video,1
外观大方,appearance,1
拍照效果清晰,audio_video,1
效果清晰,audio_video,1
尺寸合适,price,1
手机还行,brand_reputation,1
内存好,audio_video,1
内存还不错,brand_reputation,1
拍照效果好,audio_video,1
像素高,price,1
待机长,performance,1
待机时间长,performance,1
运行流畅,performance,1
设计好,appearance,1
电池耐用,performance,1
速度不错,performance,1
提升大,audio_video,1
分辨率高,price,1
屏幕分辨率高,price,1
玩游戏流畅,performance,1
游戏流畅,performance,1
拍照很好,audio_video,1
外观简约,appearance,1
待机时间还可以,performance,1
包装好,audio_video,1
手机好,audio_video,1
手感好,audio_video,1
速度快,performance,1
运行速度快,performance,1
硬盘小,brand_reputation,-1
颜色不错,appearance,1
手机好,audio_video,1
手机好用,brand_reputation,1
外观好看,appearance,1
手感不错,design,1
操作流畅,performance,1
内存强大,audio_video,1
发热不明显,price,-1
拍照好,audio_video,1
像素不错,audio_video,1
手感不错,design,1
质感不错,audio_video,1
信号稳定,performance,1
音效好,audio_video,1
价格实惠,price,1
屏幕好,audio_video,1
声音大,audio_video,-1
声音清晰,audio_video,1
手机好,audio_video,1
手感不错,design,1
系统流畅,performance,1
拍照不错,audio_video,1
速度快,performance,1
运行速度快,performance,1
手感好,audio_video,1
拍照也好,audio_video,1
速度快,performance,1
运行速度快,performance,1
手感不错,design,1
发货不错,performance,1
外观美,appearance,1
手机不错,brand_reputation,1
运行流畅,performance,1
拍照效果好,audio_video,1
效果好,audio_video,1
待机时间正常,performance,1
手机好看,appearance,1
手感好,audio_video,1
客服态度好,audio_video,1
态度好,audio_video,1
屏幕清晰,audio_video,1
声音效果好,audio_video,1
效果好,audio_video,1
拍照清晰,audio_video,1
颜色好看,appearance,1
价格合理,price,1
外观美观,appearance,1
速度快,performance,1
运行速度快,performance,1
外观好看,appearance,1
界面美观,appearance,1
待机长,performance,1
待机时间长,performance,1
手感不错,design,1
色彩不错,audio_video,1
外观好,appearance,1
音效好,audio_video,1
速度快,performance,1
运行速度快,performance,1
外观不错,appearance,1
看起来很好,audio_video,1
拍照不错,audio_video,1
价格给力,price,1
颜色好看,appearance,1
拍照清晰,audio_video,1
效果好,audio_video,1
速度快,performance,1
运行流畅,performance,1
运行流畅,performance,1
外观时尚,appearance,1
拍照效果好,audio_video,1
效果好,audio_video,1
运行流畅,performance,1
待机时间长,performance,1
处理器好,audio_video,1
价格好,audio_video,1
物流给力,performance,1
东西好,audio_video,1
外观美,appearance,1
速度流畅,performance,1
运行速度流畅,performance,1
外观美,appearance,1
待机时间长,performance,1
外观好看,appearance,1
样子不错,appearance,1
拍照效果好,audio_video,1
效果好,audio_video,1
使用流畅,performance,1
性价比高,price,1
性价高,appearance,1
软件速度快,performance,1
速度快,performance,1
机型不错,brand_reputation,1
拿着方便,design,1
拍照清晰,audio_video,1
待机长,performance,1
待机时间长,performance,1
速度快,performance,1
运行速度快,performance,1
外观大气,appearance,1
粉色好看,appearance,1
总体不错,brand_reputation,1
质量好,audio_video,1
拍照很好,audio_video,1
软件少,performance,-1
外观好看,appearance,1
界面美观,appearance,1
待机长,performance,1
待机时间长,performance,1
色彩不错,audio_video,1
系统流畅,performance,1
手机好,audio_video,1
拍照清晰,audio_video,1
手感不错,design,1
电池耐用,performance,1
尺寸好,audio_video,1
质量好,audio_video,1
做工不错,design,1
做工不错,design,1
实用性不错,brand_reputation,1
品牌值得信赖,brand_reputation,1
质量不错,audio_video,1
触感好,audio_video,1
能力强,performance,1
续航能力强,performance,1
拍照不错,audio_video,1
信号一般,brand_reputation,-1
手机不错,brand_reputation,1
速度快,performance,1
外观美,appearance,1
速度流畅,performance,1
运行速度流畅,performance,1
外观美,appearance,1
服务好,audio_video,1
待机时间长,performance,1
外观好看,appearance,1
运行速度流畅,performance,1
手机不错,brand_reputation,1
开机速度快,performance,1
速度快,performance,1
拍照清晰,audio_video,1
画质不错,audio_video,1
运行方面流畅,performance,1
运行流畅,performance,1
摄像头一般,audio_video,-1
屏幕好,audio_video,1
高端大气,appearance,1
屏幕显示不错,audio_video,1
粉色好看,appearance,1
速度快,performance,1
视频不错,audio_video,1
高端大气,appearance,-1
颜值高,price,1
像素高,price,1
运行流畅,performance,1
性能不错,audio_video,1
使用流畅,performance,1
速度流畅,performance,1
运行速度流畅,performance,1
外观简约,appearance,1
运行流畅,performance,1
内存大,audio_video,1
待机还好,performance,1
运行速度流畅,performance,1
外观小巧,appearance,1
手感好,audio_video,1
大小合适,price,1
拍照效果棒,audio_video,1
效果棒,audio_video,1
速度快,performance,1
运行速度快,performance,1
物流快,performance,1
自拍非常好,audio_video,1
屏幕清晰,audio_video,1
颜色鲜艳,appearance,1
运行强大,performance,1
手机好,audio_video,1
系统不错,performance,1
音质不错,audio_video,1
画面流畅,performance,1
外观不错,appearance,1
音质好,audio_video,1
清晰度高,price,1
效果好,audio_video,1
功能强大,audio_video,1
发货速度快,performance,1
速度快,performance,1
服务好,audio_video,1
颜色好看,appearance,1
像素清晰,audio_video,1
拍照效果好,audio_video,1
效果好,audio_video,1
拍照好,audio_video,1
处理器强大,audio_video,1
手感好,audio_video,1
拍照很好,audio_video,1
外观给力,appearance,1
速度不错,performance,1
待机时间正常,performance,1
做工精致,design,1
拍照不错,audio_video,1
指纹好,audio_video,1
指纹好用,brand_reputation,1
系统流畅,performance,1
色彩好,audio_video,1
声音大,audio_video,-1
外观美,appearance,1
大小合适,price,1
音效好,audio_video,1
上手很好,audio_video,1
手感好,audio_video,1
手机不错,brand_reputation,1
送货及时,performance,1
外观美,appearance,1
充电快,performance,1
包装一般,audio_video,-1
价格还好,price,1
屏幕清晰,audio_video,1
蓝色好看,appearance,1
电池续航能力强,performance,1
能力强,performance,1
声音清晰,audio_video,1
听歌音质好,audio_video,1
音质好,audio_video,1
分辨率高,price,1
屏幕分辨率高,price,1
手机精致,appearance,1
清晰度高,price,1
分辨率高,price,1
手感好,audio_video,1
内存大,audio_video,1
速度快,performance,1
运行速度快,performance,1
手机一般,brand_reputation,-1
外形美,appearance,1
运行流畅,performance,1
拍照清晰,audio_video,1
颜色好看,appearance,1
颜色一般,appearance,-1
整体好,audio_video,1
整体感觉还不错,brand_reputation,1
外观靓丽,appearance,1
屏幕显示效果清晰,audio_video,1
效果清晰,audio_video,1
音质棒,audio_video,1
速度流畅,performance,1
运行速度流畅,performance,1
音效挺好,audio_video,1
外观好看,appearance,1
外观不错,appearance,1
音质好,audio_video,1
手感不错,design,1
摸着舒服,design,1
颜色好看,appearance,1
颜色好看,appearance,1
运行速度快,performance,1
手机不错,brand_reputation,1
颜值高,price,1
拍照效果清晰,audio_video,1
效果清晰,audio_video,1
手机不错,brand_reputation,1
手感不错,design,1
外观美,appearance,1
送货速度快,performance,1
速度快,performance,1
速度快,performance,1
体验挺好,audio_video,1
外形好看,appearance,1
大小合适,price,1
速度不错,performance,1
手机不错,brand_reputation,1
电池好,audio_video,1
上网好,audio_video,1
包装完好,audio_video,1
手机不错,brand_reputation,1
效果好,audio_video,1
拍照清晰,audio_video,1
系统运行流畅,performance,1
运行流畅,performance,1
拍照好,audio_video,-1
视频不错,audio_video,1
屏幕不错,audio_video,1
外观好看,appearance,1
音效好,audio_video,1
手机不错,brand_reputation,1
屏幕爽,audio_video,1
电池不错,performance,1
系统流畅,performance,1
外观美,appearance,1
像素好,audio_video,1
看着非常好,audio_video,1
速度流畅,performance,1
运行速度流畅,performance,1
发热不严重,price,1
质量好,audio_video,1
发货快,performance,1
手感不错,design,1
手感好,audio_video,1
手感不错,design,1
速度快,performance,1
拍照效果好,audio_video,1
白色好看,appearance,1
价格低,price,1
手机好,audio_video,1
电池续航给力,performance,1
拍照给力,audio_video,1
蓝色好看,appearance,1
屏幕显示好,audio_video,1
显示好,audio_video,1
颜色好,appearance,1
颜色还好,appearance,1
设计不错,appearance,1
功能强大,audio_video,1
拍照功能强大,audio_video,1
像素清晰,audio_video,1
速度快,performance,1
运行速度快,performance,1
待机长,performance,1
处理器一般,performance,-1
手感不错,design,1
性价比高,price,1
性价高,appearance,1
音质棒,audio_video,1
效果好,audio_video,1
手机不错,brand_reputation,1
颜色不错,appearance,1
性能强劲,audio_video,1
拍照清晰,audio_video,1
速度快,performance,1
运行速度快,performance,1
尺寸合适,price,1
充电快,performance,1
电池不耐用,performance,-1
能力强,performance,1
性价比高,price,1
性价高,appearance,1
性价比高,price,1
性价高,appearance,1
待机时间还行,performance,1
发货快,performance,1
速度不错,performance,1
外观好,appearance,1
速度不错,performance,1
速度快,performance,1
运行速度快,performance,1
发货快,performance,1
手机好,audio_video,1
拍照给力,audio_video,1
颜色好看,appearance,1
音质不错,audio_video,1
相机不错,audio_video,1
性价比高,price,1
性价高,appearance,1
物流快,performance,1
显示细腻,audio_video,1
音效不错,audio_video,1
运行速度快,performance,1
内存大,audio_video,1
速度快,performance,1
运行速度快,performance,1
电池续航能力强,performance,1
能力强,performance,1
屏幕清晰,audio_video,1
拍照效果好,audio_video,1
设计不错,appearance,1
软件多,performance,1
功能强大,audio_video,1
整体不错,brand_reputation,1
使用流畅,performance,1
功能强大,audio_video,1
照片清晰,audio_video,1
屏幕大,audio_video,1
手机屏幕大,audio_video,1
价格合适,price,1
外观美,appearance,1
做工好,design,1
续航好,audio_video,1
外观棒,appearance,1
发货还可以,performance,1
机器快,performance,1
高端大气,appearance,1
品牌大,brand_reputation,1
质量好,audio_video,1
品牌大,brand_reputation,1
效果好,audio_video,1
照片不错,audio_video,1
运行流畅,performance,1
续航不错,performance,1
外观好看,appearance,1
外观很好,appearance,1
质感好,audio_video,1
价格实惠,price,-1
手感好,audio_video,1
手机不错,brand_reputation,1
白色好看,appearance,1
界面好,audio_video,1
切换好,audio_video,1
外观好,appearance,1
外观好看,appearance,1
电池耐用,performance,1
用电快,performance,-1
拍照清晰,audio_video,1
外观美,appearance,1
外观不错,appearance,1
手机不错,brand_reputation,1
手机不错,brand_reputation,1
电池强悍,performance,1
手机耐用,performance,1
手感好,audio_video,1
整体不错,brand_reputation,1
手机速度快,performance,-1
速度快,performance,-1
外观美,appearance,1
电池耐用,performance,1
手机不错,brand_reputation,1
颜色鲜艳,appearance,1
物流快,performance,1
产品强大,audio_video,1
系统不错,performance,1
上手非常好,design,1
电池续航给力,performance,1
白色好看,appearance,1
分辨率高,price,1
屏幕分辨率高,price,1
拍照好,audio_video,1
手感好,audio_video,1
手机好,audio_video,1
外观不错,appearance,1
外形不错,appearance,1
屏幕好,audio_video,1
屏幕还不错,audio_video,1
待机长,performance,1
待机时间长,performance,1
运行速度还行,performance,1
内存大,audio_video,-1
手机内存大,brand_reputation,1
价格便宜,price,1
屏幕好,audio_video,1
速度流畅,performance,1
运行速度流畅,performance,1
外观美,appearance,1
拍照清晰,audio_video,1
价格给力,price,1
拍照好,audio_video,1
显示细腻,audio_video,1
拍照效果好,audio_video,1
效果好,audio_video,1
失真严重,price,1
电池一般,performance,-1
总体不错,brand_reputation,1
手机好,audio_video,1
客服服务态度好,audio_video,1
态度好,audio_video,1
质量稳定,audio_video,1
体验好,audio_video,1
系统流畅,performance,1
速度快,performance,1
运行速度快,performance,1
外观好,appearance,1
外观轻薄,appearance,1
边框窄,price,1
大小合适,price,1
提升大,audio_video,1
设计漂亮,appearance,1
运行流畅,performance,1
运行平稳,performance,1
价格便宜,price,1
性价比高,price,1
性价高,appearance,1
颜值好,audio_video,1
性能强悍,performance,1
电池耐用,performance,1
拍照清晰,audio_video,1
照片不错,audio_video,1
系统流畅,performance,1
视频一般,audio_video,-1
颜色不错,appearance,1
送货快,performance,1
效果棒,audio_video,1
分辨率高,price,1
价格便宜,price,1
照相清晰,audio_video,1
质感不错,audio_video,1
屏幕大,audio_video,1
耳机一般,brand_reputation,-1
机子好,audio_video,1
机子漂亮,appearance,1
手感不错,design,1
价格实惠,price,1
外观美,appearance,1
速度流畅,performance,1
运行速度流畅,performance,1
外观时尚,appearance,1
手机不错,brand_reputation,1
系统流畅,performance,1
速度不错,performance,1
性能强劲,audio_video,1
使用正常,performance,1
音响效果棒,audio_video,1
音质好,audio_video,1
产品好,audio_video,1
质量好,audio_video,1
服务好,audio_video,1
售后服务好,audio_video,1
包装好,audio_video,1
手机不错,brand_reputation,1
服务不错,audio_video,1
拍照效果好,audio_video,1
效果好,audio_video,1
包装完好,audio_video,1
屏幕清晰,audio_video,1
颜色好看,appearance,1
大小合适,price,1
系统流畅,performance,1
色彩好,audio_video,1
体验好,audio_video,1
设计好看,appearance,1
服务态度好,audio_video,1
态度好,audio_video,1
外观好看,appearance,1
电量很好,audio_video,1
服务好,audio_video,1
待机时间正常,performance,1
系统流畅,performance,1
手机好看,appearance,1
手机好,audio_video,1
送货快,performance,1
包装好,audio_video,1
发货快,performance,1
充电快,performance,1
电池容量大,performance,1
容量大,performance,1
续航久,performance,1
音质好,audio_video,1
续航好,audio_video,1
颜色一般,appearance,-1
内存不错,brand_reputation,1
拍照效果棒,audio_video,1
效果棒,audio_video,1
手机好,audio_video,1
外观精致,appearance,1
高端大气,appearance,1
粉色好看,appearance,1
性价比高,price,1
性价高,appearance,1
处理器强劲,performance,1
系统流畅,performance,1
外观好看,appearance,1
屏幕漂亮,appearance,1
像素高,price,1
拍照效果好,audio_video,1
效果好,audio_video,1
速度不错,performance,1
手机不错,brand_reputation,1
颜色好看,appearance,1
电池耐用,performance,1
整体不错,brand_reputation,1
音效还行,audio_video,1
发货快,performance,1
手机好看,appearance,1
颜色不错,appearance,1
屏幕不错,audio_video,1
音效不错,audio_video,1
包装完好,audio_video,1
外观精致,appearance,1
高端大气,appearance,1
待机时间长,performance,1
照片清晰,audio_video,1
分辨率高,price,1
质感好,audio_video,1
服务给力,audio_video,1
质感好,audio_video,1
拍照给力,audio_video,1
运行流畅,performance,1
白色好看,appearance,1
拍照效果也好,audio_video,1
速度不错,performance,1
流畅度好,performance,1
性能不错,audio_video,1
粉色好看,appearance,1
拍照不错,audio_video,1
设计合理,appearance,1
价格合适,price,1
手机不错,brand_reputation,1
物流给力,performance,1
手机流畅,performance,1
屏幕清晰,audio_video,1
重量合适,price,1
系统不错,performance,1
音质棒,audio_video,1
续航长,performance,1
续航时间长,performance,1
体验好,audio_video,1
手机流畅,performance,1
电池续航能力强,performance,1
能力强,performance,1
外观设计时尚,appearance,1
软件方便,performance,1
手感好,audio_video,1
外观美,appearance,1
音质棒,audio_video,1
续航好,audio_video,1
外观好看,appearance,1
品牌大,brand_reputation,1
质量好,audio_video,1
拍照清晰,audio_video,1
手感不错,design,1
手机好,audio_video,1
外观颜色很好,appearance,1
颜色好,appearance,1
拍照不错,audio_video,1
效果好,audio_video,1
整体好,audio_video,1
耗电还可以,performance,1
看起来很好,audio_video,1
反应速度快,performance,1
速度快,performance,1
电量足,performance,1
速度不错,performance,1
速度快,performance,1
设计好看,appearance,1
尺寸好,audio_video,1
音效好,audio_video,1
体验好,audio_video,1
手机还可以,performance,-1
性能好,audio_video,1
手机好看,appearance,1
设计独特,appearance,1
像素高,price,1
音效好,audio_video,1
速度快,performance,1
运行速度快,performance,1
外观好,appearance,1
手感不错,design,1
拍照效果清晰,audio_video,1
效果清晰,audio_video,1
色彩不错,audio_video,1
物流快,performance,1
拍照清晰,audio_video,1
速度快,performance,1
运行速度快,performance,1
拍照效果好,audio_video,1
速度快,performance,1
效果好,audio_video,1
运行速度快,performance,1
屏幕大,audio_video,1
手机小,brand_reputation,-1
操作方便,performance,1
处理器强,performance,1
电池耐用,performance,1
体验好,audio_video,1
处理器速度快,performance,1
总体感觉好,audio_video,1
系统强悍,performance,1
使用流畅,performance,1
拍照不错,audio_video,1
手机不错,brand_reputation,1
拍照清晰,audio_video,1
颜色不错,appearance,1
价格便宜,price,1
速度不错,performance,1
速度不错,performance,1
价格一般,price,1
音效好,audio_video,1
提升大,audio_video,1
总体好,audio_video,1
设计不错,appearance,1
摄像头好,audio_video,1
质感好,audio_video,1
系统流畅,performance,1
效果好,audio_video,1
拍照效果好,audio_video,1
效果好,audio_video,1
质量好,audio_video,1
手机不错,brand_reputation,1
配置不错,brand_reputation,1
拍照不错,audio_video,1
版本给力,price,1
外观好看,appearance,1
拍照清晰,audio_video,1
价格便宜,price,1
手机漂亮,appearance,1
手机一般,brand_reputation,-1
价格便宜,price,1
手感好,audio_video,1
外观好看,appearance,1
外观轻薄,appearance,1
性价比高,price,1
运行顺畅,performance,1
拍照清晰,audio_video,1
使用流畅,performance,1
速度快,performance,1
手感好,audio_video,1
使用好,audio_video,1
手机漂亮,appearance,1
价格实惠,price,1
充电速度快,performance,1
速度快,performance,1
手机好,audio_video,1
品牌大,brand_reputation,1
质量可靠,audio_video,1
拍照效果好,audio_video,1
效果好,audio_video,1
待机长,performance,1
电池待机时间长,performance,1
系统运行稳定,performance,1
运行稳定,performance,1
分辨率清晰,audio_video,1
屏幕分辨率清晰,audio_video,1
效果好,audio_video,1
音响效果好,audio_video,1
拍照效果棒,audio_video,1
拍照不错,audio_video,1
信号好,audio_video,1
显示效果好,audio_video,1
效果好,audio_video,1
机器不错,audio_video,1
手机流畅,performance,1
速度快,performance,1
运行速度快,performance,1
外观好看,appearance,1
粉色好看,appearance,1
系统流畅,performance,1
拍照效果好,audio_video,1
效果好,audio_video,1
拍照效果一般,audio_video,-1
效果一般,audio_video,-1
外观好,appearance,1
音效好,audio_video,1
手机好,audio_video,1
手机不错,brand_reputation,1
手机运行流畅,performance,1
运行流畅,performance,1
反应快,performance,1
显示清晰,audio_video,1
拍照效果好,audio_video,1
效果好,audio_video,1
价格实惠,price,1
质感不错,audio_video,1
系统好,performance,1
系统好用,brand_reputation,1
品质值得信赖,brand_reputation,1
手机好,audio_video,1
手机好用,brand_reputation,1
拍照清晰,audio_video,1
质感好,audio_video,1
价格适中,price,1
外观不错,appearance,1
手感不错,design,1
机器不错,audio_video,1
手机不错,brand_reputation,1
硬件一般,brand_reputation,-1
物流快,performance,1
包装完好,audio_video,1
手机不错,brand_reputation,1
颜色不错,appearance,1
外观不错,appearance,1
白色好看,appearance,1
价格便宜,price,1
拍照效果好,audio_video,1
效果好,audio_video,1
续航还可以,performance,1
价格便宜,price,1
手机超薄,brand_reputation,1
大小合适,price,1
手感好,audio_video,1
包装好,audio_video,1
手机性价比高,price,1
运行速度流畅,performance,1
拍照效果棒,audio_video,1
效果棒,audio_video,1
态度好,audio_video,1
拍摄效果好,audio_video,1
效果好,audio_video,1
拍摄效果强大,audio_video,1
颜色不错,appearance,1
外观不错,appearance,1
手感好,audio_video,1
运行速度快,performance,1
手机好,audio_video,1
外观好看,appearance,1
系统流畅,performance,1
质量好,audio_video,1
物流给力,performance,1
发货快,performance,1
包装不错,audio_video,1
颜色不错,appearance,1
性价比高,price,1
性价高,appearance,1
质量好,audio_video,1
手机不错,brand_reputation,1
速度快,performance,1
运行速度快,performance,1
游戏流畅,performance,1
手机不错,brand_reputation,1
外观好看,appearance,1
看着非常好,audio_video,1
屏幕好,audio_video,1
拍照效果好,audio_video,1
像素高,price,1
颜色好看,appearance,1
运行流畅,performance,1
显示细腻,audio_video,1
提升大,audio_video,1
内存不足,performance,-1
性价比高,price,1
性价高,appearance,1
视频不行,audio_video,-1
充电快,performance,-1
手机不错,brand_reputation,1
优化好,audio_video,1
体验好,audio_video,1
价格合适,price,1
物流快,performance,1
拍照好,audio_video,1
拍照还不错,audio_video,1
手机一般,brand_reputation,-1
客服差,audio_video,-1
客服态度差,audio_video,-1
手机一般,brand_reputation,-1
触屏不行,performance,-1
售后不行,audio_video,-1
价格昂贵,price,-1
手机还可以,performance,1
态度一般,audio_video,-1
发货速度快,performance,1
速度快,performance,1
态度恶劣,audio_video,-1
信号差,performance,-1
手机挺好,audio_video,1
包装一般,audio_video,-1
网络好,audio_video,1
外观差,appearance,1
客服一般,audio_video,-1
手机一般,brand_reputation,-1
手机一般,brand_reputation,-1
耳机一般,brand_reputation,-1
屏幕一般,audio_video,-1
开机慢,performance,-1
服务一般,audio_video,-1
触屏不灵,price,-1
信号差,performance,-1
电池一般,performance,-1
拍照好,audio_video,1
屏幕不错,audio_video,1
手机信号差,brand_reputation,-1
信号差,performance,-1
客服一般,audio_video,-1
手机一般,brand_reputation,-1
手机一般,brand_reputation,-1
体验一般,audio_video,-1
手机信号一般,brand_reputation,-1
信号一般,brand_reputation,-1
手机质量一般,brand_reputation,-1
质量一般,audio_video,-1
客服差,audio_video,-1
客服态度差,audio_video,-1
客服一般,audio_video,-1
手机一般,brand_reputation,-1
手机一般,brand_reputation,-1
触屏灵敏,performance,1
手机好,audio_video,1
看着不舒服,design,-1
速度快,performance,1
开机慢,performance,-1
开机慢,performance,-1
包装一般,audio_video,-1
手机一般,brand_reputation,-1
客服一般,audio_video,-1
手机一般,brand_reputation,-1
摄像头一般,audio_video,-1
信号一般,brand_reputation,-1
包装一般,audio_video,-1
手机好,audio_video,1
客服不行,audio_video,-1
屏幕模糊,audio_video,-1
拍照效果好,audio_video,1
运行速度还可以,performance,1
手感还可以,performance,1
屏幕一般,audio_video,-1
关机正常,performance,1
质量差,audio_video,-1
视频一般,audio_video,-1
视频一般,audio_video,-1
声音一般,audio_video,-1
手机一般,brand_reputation,-1
手机一般,brand_reputation,-1
系统好用,brand_reputation,1
软件少,performance,-1
手机信号好,brand_reputation,1
信号好,audio_video,1
手机好看,appearance,1
做工粗糙,design,-1
速度快,performance,1
运行速度快,performance,1
拍照效果好,audio_video,1
效果好,audio_video,1
待机时间长,performance,1
屏幕高,price,1
垃圾垃圾,brand_reputation,-1
服务一般,audio_video,-1
客服一般,audio_video,-1
手机无语,brand_reputation,-1
手机烂,brand_reputation,-1
信号差,performance,1
信号差,performance,1
服务一般,audio_video,-1
屏幕一般,audio_video,-1
手机一般,brand_reputation,-1
信号差,performance,-1
电池一般,performance,-1
包装一般,audio_video,-1
价格昂贵,price,-1
wifi信号差,brand_reputation,-1
信号差,performance,-1
桌面模糊,audio_video,-1
屏幕模糊,audio_video,-1
手机一般,brand_reputation,-1
手机一般,brand_reputation,-1
客服态度恶劣,audio_video,-1
服务垃圾,audio_video,-1
客服一般,audio_video,-1
